movie title,imdb id,cast,plot,director,rating,genres,poster,language cinema,votes,year,runtime,languages,trailer
Thoda Tum Badlo Thoda Hum: (2004),420250,"['Arya Babbar', 'Shriya Saran', 'Shoma Anand', 'Govardhan Asrani', 'Jaspal Bhatti', 'Anil Dhawan', 'Kiran Karmarkar', 'Shweta Menon', 'Harish Patel', 'Kunika Sadanand', 'Ashok Saraf', 'Nishigandha Wad']",,Esmayeel Shroff,5.2,"['Drama', 'Romance']",https://m.media-amazon.com/images/M/MV5BMzA3ZDBlZTQtMTI1Yi00ZDQ5LTlmOWUtY2RmMGQ2OTYzZDExXkEyXkFqcGdeQXVyMTg5ODg4MjU@.jpg,Hindi,32.0,2004.0,,['Hindi'],https://www.youtube.com/embed/2zXuGkWt8h8
Hatya: (1988),363666,"['Govinda', 'Neelam Kothari', 'Raj Kiran', 'Anupam Kher', 'Bob Anthony', 'Sujitha', 'Om Shivpuri', 'Satyendra Kapoor', 'Satish Kaul', 'Rakesh Bedi', 'Johny Lever', 'Gauri Shanker', 'Vikas Anand', 'Yasmin Khan', ""Lawrence D'Souza"", 'Aparajita', 'Jerry Raja', 'Yusuf', 'Jimmy Pardhan', 'Bharat Tankariya', 'Ashok Kumar Das', 'Maula', 'Babu Antony', 'Kirti Kumar', 'Krushna Abhishek', 'Bhagwan Palav', 'Jayshree Talpade', 'Ashalata Wabgaonkar', 'Yasmin']","After the deaths of his wife Sheila and child Raja, Sagar takes to drinking as well as singing and dancing at weddings and special occasions. Intoxicated heavily after one such event, he comes across a young male child lying in a garbage can and takes him home. He finds out that the child has been deaf-mute since birth, and he decides to adopt him and name him Raja. Sagar's life is turned upside-down when wealthy businessman Kailash Nath files a police complaint alleging that Raja is his grandson, and Sagar might have abducted and killed Raja's mom. Tortured and held in a cell, Sagar does not know that Raja's life is in danger by killer(s) who believe Raja saw them commit a murder.—rAjOo (gunwanti@hotmail.com)",Kirti Kumar,6.9,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",https://m.media-amazon.com/images/M/MV5BNzc3MDZhNTctODAzNy00YWVmLWEyNmItNWJjNjkwZmMxZDg0XkEyXkFqcGdeQXVyODE5NzE3OTE@.jpg,Hindi,488.0,1988.0,['151'],['Hindi'],https://www.youtube.com/embed/yFSIB5s9fSg
3 Ninjas: (1992),103596,"['Victor Wong', 'Michael Treanor', 'Max Elliott Slade', 'Chad Power', 'Rand Kingsley', 'Alan McRae', 'Margarita Franco', 'Kate Sargeant', 'Joel Swetow', 'Professor Toru Tanaka', 'Patrick Labyorteaux', 'Race Nelson', 'D.J. Harder', 'Baha Jackson', 'Scott Caudill', 'Fritzi Burr', 'Tasen Chou', 'Clifton Powell', 'Alfredo Septién', 'Rick Avery', 'Monty Cox', 'Richard Epper', 'Charles Jackson', 'Jim Rhine']","Each year, three brothers visit their grandfather for the summer. He is highly skilled in ninjutsu, and for years he has trained the boys in his techniques.",Jon Turteltaub,5.3,"['Action', 'Comedy', 'Family', 'Sport']",https://m.media-amazon.com/images/M/MV5BZTU1OGI2OTktZmQ0Yy00ZmQ0LWI3ZTgtNWNlMzFjYWY1YzAwXkEyXkFqcGdeQXVyNzc5MjA3OA@@.jpg,American,23233.0,1992.0,['84'],['English'],https://www.youtube.com/embed/jF_9prQFtik
First Monday in October: (1981),82382,"['Walter Matthau', 'Jill Clayburgh', 'Barnard Hughes', 'Jan Sterling', 'James Stephens', 'Joshua Bryant', 'Wiley Harker', ""F.J. O'Neil"", 'Charles Lampkin', 'Lew Palter', 'Richard McMurray', 'Herb Vigran', 'Edmund Stoiber', 'Noble Willingham', 'Richard McKenzie', 'Ann Doran', 'Dallas Alinder', 'Olive Dunbar', 'Hugh Gillin', 'James Brodhead', 'Arthur Adams', 'Nick Angotti', 'Jeanne Joe', 'Christopher Tenney', 'Richard Balin', 'Martin Agronsky', 'Ray Colbert', 'Bob Sherman', 'Carol Coggin', 'Sig Frohlich', 'Ken DuMain', 'Stanley Lawrence', 'Dick Winslow', 'Joe Michael Terry', 'Sandy Chapin', 'Dudley Knight', 'Edwin M. Adams', 'Ronnie Thomas', 'Jonathan Charney', 'Mary Munday', 'Bebe Drake', 'Richard DeAngelis', 'Jim Vanko', 'William G. Clark', 'Wendy E. Taylor', 'Dale E. House', 'Jeff Scheulen', 'Tony D. Head', 'Ronald Neame', 'Barbara Peckinpaugh', 'Martha Scott', 'Todd Stockman']","For the first time in history a woman is appointed to the U.S. Supreme Court, where she becomes a friendly rival to a liberal associate.",Ronald Neame,6.4,"['Comedy', 'Drama']",https://m.media-amazon.com/images/M/MV5BNDU0OThlOGYtNmJiZC00NzgzLWE1NmYtYzIwZTdlNDkwZTdiXkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg,American,1656.0,1981.0,['98'],['English'],https://www.youtube.com/embed/a3B7rLDIGCU
Shararat: (2003),1592812,"['Shruti Seth', 'Farida Jalal', 'Karanvir Bohra', 'Mahesh Thakur', 'Shoma Anand', 'Harsh Vashisht', 'Aditi Shirwaikar', 'Simple Kaul', 'Poonam Narula', 'Suhail Jaffer', 'Rinku Worah', 'Menaka Lalwani', 'Vaishnavi Sharma', 'Daisy Irani', 'Eva Grover', 'Dhairya Oza', 'Carran Kapoor', 'Rajesh Gandhi', 'Rajesh Balwani', 'Parikshit Sahni', 'Krishna Bhatt', 'Khurshed Lawyer', 'Kamini Khanna', 'Girish Oak', 'Sumit Arora', 'Ashiesh Roy', 'Hemant Pandey', 'Kanwarjeet Paintal', 'Shammi', 'Rajeev Mehta', 'Anish Kumar', 'Pushtii Shakti', 'Rakesh Srivastava', 'Karishma Tanna', 'Teejay Sidhu', 'Purab Kohli', 'Rajesh Kumar', 'Kitu Gidwani', 'Kavi Kumar Azad', 'Nirmal Soni', 'Vivek Shauq', 'Deepshikha Nagpal', 'Lilliput', 'Vishal Malhotra', 'Sanket Jaiswal', 'Aarati Moorjani', 'Kiku Sharda', 'Swapnil Joshi', 'Krishnakant Goswami', 'Amit Varma']","The story revolves around how different people in the family adjust to the magical powers of naani and her daughters, who use their magical powers for their needs.",,7.5,"['Comedy', 'Fantasy', 'Romance']",https://m.media-amazon.com/images/M/MV5BYTc5NzFmZjQtOTcxNS00MjM3LTkzYzktMDMxNTkxNDM2NzdiXkEyXkFqcGdeQXVyNjY5NTQyMTA@.jpg,Hindi,1920.0,2003.0,['30'],['Hindi'],https://www.youtube.com/embed/LowneoOajN8
The Eagle: (2011),1034389,"['Channing Tatum', 'István Göz', 'Bence Gerö', ""Denis O'Hare"", 'Paul Ritter', 'Zsolt László', 'Julian Lewis Jones', 'Aladár Laklóth', 'Marcell Miklós', 'Bálint Magyar', 'Ferenc Pataki', 'Bálint Antal', 'Lukács Bicskey', 'Douglas Henshall', 'James Hayes', 'Donald Sutherland', 'András Faragó', 'Jamie Bell', 'Simon Paisley Day', 'Dakin Matthews', 'Pip Carter', ""Ben O'Brien"", 'Róbert Bánlaki', 'Brian Gleeson', 'Jon Campling', 'Mark Strong', 'Tahar Rahim', 'Thomas Henry', 'Ned Dennehy', 'Ralph Aiken', 'Granville Saxton', 'Walter van Dyk']","In Roman-ruled Britain, a young Roman soldier endeavors to honor his father's memory by finding his lost legion's golden emblem.",Kevin Macdonald,6.2,"['Action', 'Adventure', 'Drama']",https://m.media-amazon.com/images/M/MV5BMTY1MjYwNTQ4Ml5BMl5BanBnXkFtZTcwMjYwNzAxNA@@.jpg,American,73925.0,2011.0,['114'],"['English', 'Scottish Gaelic']",https://www.youtube.com/embed/3TLYO2I5kgw
The Messengers: (2007),425430,"['Kristen Stewart', 'Dylan McDermott', 'Penelope Ann Miller', 'John Corbett', 'Evan Turner', 'Theodore Turner', 'William B. Davis', 'Brent Briscoe', 'Dustin Milligan', 'Jodelle Ferland', 'Michael Daingerfield', 'Tatiana Maslany', 'Shirley McQueen', 'Anna Hagan', 'Blaine Hart', 'Graham Bell', 'Kaitlyn McMillan', 'Peter Scoular', 'Robert Benz']","An ominous darkness invades a seemingly serene sunflower farm in North Dakota, and the Solomon family is torn apart by suspicion, mayhem and murder.",Danny Pang,5.3,"['Drama', 'Horror', 'Mystery']",https://m.media-amazon.com/images/M/MV5BMTMxMjMzMTMwOF5BMl5BanBnXkFtZTcwNDA4MDIzMw@@.jpg,American,41143.0,2007.0,['90'],['English'],https://www.youtube.com/embed/22XGp20H-A4
Aggrasena: (2023),27442069,"['Amar Viraj', 'Aagasthya Balgere', 'Rachana Dashrath', 'Ramakrishna', 'Shivaraj K.R. Pete', 'Thanishka', 'Shashidhar Gowda', 'Bharati Hedge', 'Ugrram Manju']","Adhishesha the village leader who looks parents as God.Amar Viraj,the naughty cityboy, alienates adhishesha's father from him .So he takes amar's lover away and takes revenge.The gist is whether Amar gets his girl or Adhishesha his father.",Murugesh Kanappa,8.6,['Drama'],https://m.media-amazon.com/images/M/MV5BN2NmYTQyZTAtYThjNC00MTEwLWE4ZjktYTFhNGUzNTkxMjFhXkEyXkFqcGdeQXVyMTY0NDU5MDY1.jpg,Kannada,1047.0,2023.0,['121'],['Kannada'],https://www.youtube.com/embed/IR796sOn2AA
Aashiqui.In: (2011),1814619,"['Ishaan Singh Manhas', 'Ankita Srivastava', 'Dheeraj Miglani', 'Tia Gandwani', 'Preeti Gandwani', 'Shubhi Ahuja', 'Sharmila Joshi', 'Amit Dhamija', 'Kalpesh', 'Kamal Malik', 'Pooja Mulye', 'Rashmi Redkar']",A dark complexioned waitress develops an online relationship with a hunk in her college.,Shankhadeep,3.8,"['Drama', 'Romance']",https://m.media-amazon.com/images/M/MV5BYWZiMmU2ZjAtNmFlYS00ZmQ0LTg2MDItM2RkYTc0NTNhNDYzXkEyXkFqcGdeQXVyMjE0MDY2Nzk@.jpg,Hindi,68.0,2011.0,['109'],"['Hindi', 'English']",https://www.youtube.com/embed/FyXXgpPqe6w
Andaz Apna Apna: (1994),109117,"['Aamir Khan', 'Salman Khan', 'Raveena Tandon', 'Karisma Kapoor', 'Paresh Rawal', 'Shakti Kapoor', 'Shehzad Khan', 'Viju Khote', 'Deven Verma', 'Jagdeep', 'Mehmood', 'Tiku Talsania', 'Suresh Bhagwat', 'Harish Patel', 'Javed Khan Amrohi', 'Anand Mishra', 'Sanjay Batra', 'Govinda', 'Juhi Chawla', 'Razzak Khan']",Two slackers competing for the affections of an heiress inadvertently become her protectors from an evil criminal.,Rajkumar Santoshi,8.0,"['Action', 'Comedy', 'Romance']",https://m.media-amazon.com/images/M/MV5BNGVkODBlYmUtNTMzYi00MjEwLWI3YWUtODNlNjhkMTg4OWJiXkEyXkFqcGdeQXVyNTgyNTA4MjM@.jpg,Hindi,55198.0,1994.0,['160'],['Hindi'],https://www.youtube.com/embed/fd_w7Qw8biU
O Pushpa I Hate Tears: (2020),11261918,"['Krushna Abhishek', 'Karthik Jayaram', 'Arjumman Mughal', 'Anusmriti Sarkar', 'Pradeep Kabra', 'Jimmy Moses', 'Akhilendra Mishra', 'Anang Desai', 'Ratnakar Mavilach']","You always fall in love with those whom you want to be the part of your life. This is the only truth and only condition. When Aditya fallen in love with Pushpa, she thought that he only loves her. But she gets traumatized when she came to know that Aditya was in love with her only to get her money. He only wants money not Pushpa. Aditya wants Pushpa out of his way, so he takes the help of Shyam. But Shyam smartly get Pushpa in love with him and also get a hold on her. Shyam is so clever that its impossible for Aditya to remove Shyam from Pushpa's life and her money. Now Aditya is helpless and feels like he lost Pushpa and her money as well. What Aditya will do now?—Ashwani Shukla ( Publicist )",Dinkar Kapoor,4.5,"['Comedy', 'Thriller']",https://m.media-amazon.com/images/M/MV5BNmIyYzQ5Y2YtZDJlZC00ZDU1LTlmY2EtOGRjODg1N2VkZTMxXkEyXkFqcGdeQXVyMTA5NzIyMDY5.jpg,Hindi,16.0,2020.0,['127'],['Hindi'],https://www.youtube.com/embed/imnzoqlFuSM
How the Garcia Girls Spent Their Summer: (2005),385006,"['Elizabeth Peña', 'America Ferrera', 'Lucy Gallardo', 'Jorge Cervera Jr.', 'Rick Najera', 'Leo Minaya', 'Steven Bauer', 'Eliana Alexander', 'Roman Arabia', 'David Barrera', 'Alek Carrera', 'Ana Cervantes', 'Patricia De Leon', 'Marina Dena-Santo', 'Alyssa Diaz', 'Ricki Lopez', 'Alberto Montero', 'Ruben Moreno', 'Marina Dena Santo', 'Jane Sevilla', 'Perla Walter']",Three generations of women in a Mexican American family experience sexual awakenings over the course of a summer.,Georgina Garcia Riedel,6.1,"['Comedy', 'Drama', 'Romance']",https://m.media-amazon.com/images/M/MV5BMTgzOTM3MDgzMV5BMl5BanBnXkFtZTcwODEyMzE3MQ@@.jpg,American,663.0,2005.0,['128'],"['English', 'Spanish']",https://www.youtube.com/embed/f6pgg5IynP4
Down and Out in Beverly Hills: (1986),90966,"['Nick Nolte', 'Bette Midler', 'Richard Dreyfuss', 'Little Richard', 'Tracy Nelson', 'Elizabeth Peña', 'Evan Richards', 'Mike the Dog', 'Donald F. Muhich', 'Paul Mazursky', 'Valerie Curtin', 'Jack Bruskoff', 'Geraldine Dreyfuss', 'Barry Primus', 'Irene Tsu', 'Michael Yama', 'Ranbir Bahi', 'Felton Perry', 'Eloy Casados', 'Michael Greene', 'Ken Koch', 'Dorothy Tristan', 'Raymond Lee', 'Carolyn Allport', 'Sue Kiel', 'Reza Bashar', 'Joseph Makkar', 'Jason Williams', 'Darryl Henriques', 'Nick Ullett', 'Michael Blue', 'Allan Malamud', 'Salvador Espinoza', 'Michel Voletti', 'Betsy Mazursky', 'Donald V. Allen', 'Neil Brooks Cunningham', 'Bobby Good', 'Sandy Ignon', 'Margrit Rammé', 'Pearl Huang', 'Yung Sun', 'Eugene Choy', 'Mae Koh-Ruden', 'George Sasaki', 'Leland Sun', 'Andre Philippe', 'Lew Hopson', 'Carlton Cuse', 'Bill Cross', 'Toni Grant', 'Alan Austin', 'Kevin Deon', 'Pamela Guest', 'Bernadette Pelletier', 'Sam Sako', 'Geoff Vanderstock']",A rich but troubled family find their lives altered by the arrival of a vagrant who tries to drown himself in their swimming pool.,Paul Mazursky,6.2,['Comedy'],https://m.media-amazon.com/images/M/MV5BMTFiNThkMjEtNzdlYi00Mzk2LTkwNDMtMWQ0MzllMDNhMmM0XkEyXkFqcGdeQXVyMTA0MjU0Ng@@.jpg,American,20179.0,1986.0,['103'],['English'],https://www.youtube.com/embed/63SpJIaU_3U
Runaway: (1984),88024,"['Tom Selleck', 'Cynthia Rhodes', 'Gene Simmons', 'Kirstie Alley', 'Stan Shaw', 'G.W. Bailey', 'Joey Cramer', 'Chris Mulkey', 'Anne-Marie Martin', 'Michael Paul Chan', 'Elizabeth Norment', 'Carol Teesdale', 'Jackson Davies', 'Paul Batten', 'Babs Chula', 'Marilyn Schreffler', 'Cec Verrell', 'Natino Bellantoni', 'Judy Johns', 'Betty Phillips', 'Andrew Rhodes', 'Louise Johann', 'Stephen Thorne', 'Steve Wright', 'Stephen E. Miller', 'Bob Metcalfe', 'David Longworth', 'Todd Duckworth', 'Moira Walley-Beckett', 'Albert Eggen', 'Jon Brydon', 'Rodney Gage', 'Murray Ord', 'Deryl Hayes', 'Keith Martin Gordey', 'Wayne York', 'Frank Serio', 'Lloyd Berry', 'Dennis Kelli', 'Richard Pittman', 'Tom Amundsen', 'Judi M. Durand', 'Deborah Fallender', 'Terrence Beasor', 'James E. Carter', 'Billy Hank Hooker', 'Barbara Harris', 'Carol King', 'Daamen J. Krall', 'David McCharen', 'Amber Borycki', 'Faye Yvette McQueen', 'Robert Prowse']","In the near future, a police officer specializes in malfunctioning robots. When a robot turns out to have been programmed to kill, he begins to uncover a homicidal plot to create killer robots... and his son becomes a target.",Michael Crichton,5.9,"['Action', 'Crime', 'Sci-Fi', 'Thriller']",https://m.media-amazon.com/images/M/MV5BNzdkMjJkMzktZmFiNi00N2UxLWE3NzktYjhjMmZlMTkwYmI5XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,American,14430.0,1984.0,['99'],['English'],https://www.youtube.com/embed/zCZY9Z6WvSY
To Die For: (1995),114681,"['Nicole Kidman', 'Matt Dillon', 'Joaquin Phoenix', 'Casey Affleck', 'Illeana Douglas', 'Alison Folland', 'Dan Hedaya', 'Wayne Knight', 'Kurtwood Smith', 'Holland Taylor', 'Susan Traylor', 'Maria Tucci', 'Tim Hopper', 'Michael Rispoli', 'Buck Henry', 'Gerry Quigley', 'Tom Forrester', 'Alan Edward Lewis', 'Nadine MacKinnon', 'Conrad Coates', 'Ron Gabriel', 'Ian Heath', 'Graeme Millington', 'Sean Vertigo', 'Nicholas Pasco', 'Joyce Maynard', 'David Collins', 'Eve Crawford', 'Janet Lo', 'David Cronenberg', 'Tom Quinn', 'Peter Glen', 'Amber-Lee Campbell', 'Colleen Williams', 'Simon Richards', 'Philip Williams', 'Susan Backs', 'Kyra Harper', 'Adam Roth', 'Andrew Scott', 'Tamara Gorski', 'Katie Griffin', 'Carla Renee', 'Mischa', 'Melissa Cooper', 'Hilary Dunn', 'Tom Peterson', 'Chris Phillips', 'Rain Phoenix', 'George Segal', 'Isabella Simone', 'Linda Wilkinson']",A beautiful but naïve aspiring television personality films a documentary on teenagers with a darker ulterior motive.,Gus Van Sant,6.8,"['Comedy', 'Crime', 'Drama', 'Thriller']",https://m.media-amazon.com/images/M/MV5BOGQ2ZjIyMGItZDMzZi00ZThkLTlkM2MtNDRhMTNiNWFlMzVlXkEyXkFqcGdeQXVyMTUzMDUzNTI3.jpg,American,52512.0,1995.0,['106'],['English'],https://www.youtube.com/embed/gSz13CIyX7M
Qatil Kaun: (2009),1943164,"['Bharat Arora', 'Narendra Gupta', 'Anisha Hinduja', 'Imran Khan', 'Shraddha Musale', 'Dinesh Phadnis', 'Shivaji Satam', 'Dayanand Shetty', 'Aditya Srivastav', 'Dinesh Thakkar', 'Sujata Vaishnav']",,,,"['Action', 'Crime', 'Drama', 'Thriller']",,Hindi,,2009.0,,['Hindi'],https://www.youtube.com/embed/lK5yj1GxvYE
Fade to Black: (1980),80711,"['Dennis Christopher', 'Tim Thomerson', 'Gwynne Gilford', 'Norman Burton', 'Linda Kerridge', 'Morgan Paull', 'James Luisi', 'Eve Brent', 'John Steadman', 'Marcie Barkin', 'Mickey Rourke', 'Peter Horton', 'Hennen Chambers', 'Melinda O. Fee', 'Anita Converse', 'Bob Drew', 'Teddi Siddall', 'Sharon Sharth', 'David Daniels', 'Marilyn Staley', 'Al Tafoya', 'Clyde Primm', 'Gilbert Lawrence Kaan', 'Sharon McCreedy', 'Bill Stack', 'Gregory Sage', 'J.K. Wiley', 'Peggy Kaye', 'James Cagney', 'Tim Gallin', 'Kathy Griffin', 'Mike Hawks', 'Christopher Lee', 'Virginia Mayo', 'Gary Howe Scott', 'Mews Small', 'Robert Stachowiak', 'Sid Terror', 'Frankie Verroca', 'Richard Widmark']","A shy, lonely film buff embarks on a killing spree against those who browbeat and betray him, all the while stalking his idol, a Marilyn Monroe lookalike.",Vernon Zimmerman,6.1,"['Comedy', 'Crime', 'Horror', 'Thriller']",https://m.media-amazon.com/images/M/MV5BMzM3ZGFhNjktNGRlNy00ZmEyLWE0NWMtYjBkZmIzM2RjM2E5XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg,American,4977.0,1980.0,['102'],['English'],https://www.youtube.com/embed/oNzuAJ5Q2us
Flight 404: (2024),31013030,"['Mona Zaki', 'Mohamed Mamdouh', 'Muhammad Farrag', 'Nora Cheichaa', 'Hasan El-Adl', 'Khaled El-Sawi', 'Arefa Abdul Rasoul', 'Shereen Reda']","Days before traveling to Mecca for HAJJ, Ghada is faced with an emergency and needs a large sum of money. She must return to a tainted past and keep it from consuming her.",Hani Khalifa,7.8,['Drama'],https://m.media-amazon.com/images/M/MV5BZDgxMjhlZDYtZDQxYy00YzYzLWEyM2EtOWI0ZmJhYmViZmFkXkEyXkFqcGdeQXVyMTIwNzY5Mjk1.jpg,Hindi,545.0,2024.0,['104'],['Arabic'],https://www.youtube.com/embed/5TxnwlDn7w0
Stealing Beauty: (1996),117737,"['Carlo Cecchi', 'Sinéad Cusack', 'Joseph Fiennes', 'Jason Flemyng', 'Anna Maria Gherardi', 'Jeremy Irons', 'Jean Marais', 'Donal McCann', 'D.W. Moffett', 'Ignazio Oliva', 'Stefania Sandrelli', 'Francesco Siciliano', 'Mary Jo Sorgani', 'Leonardo Treviglio', 'Liv Tyler', 'Rebecca Valpy', 'Alessandra Vanzi', 'Rachel Weisz', 'Roberto Zibetti']","After her mother commits suicide, a young woman travels to Italy in search of love, truth and a deeper connection with herself.",Bernardo Bertolucci,6.5,"['Drama', 'Mystery', 'Romance']",https://m.media-amazon.com/images/M/MV5BYWI2ODE4NzktODQ4Ny00MmU0LWI5MjYtNmUyZmVkNmY5MmI4XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,American,30338.0,1996.0,['118'],"['English', 'French', 'German', 'Spanish', 'Italian']",https://www.youtube.com/embed/SStzlZz6lxc
The Jungle Book: (2016),3040964,"['Neel Sethi', 'Bill Murray', 'Ben Kingsley', 'Idris Elba', ""Lupita Nyong'o"", 'Scarlett Johansson', 'Giancarlo Esposito', 'Christopher Walken', 'Garry Shandling', 'Brighton Rose Favreau', 'Emjay Anthony', 'Max Favreau', 'Chloe Hechter', 'Asher Blinkoff', 'Knox Gagnon', 'Sasha Schreiber', 'Kai Schreiber', 'Jon Favreau', 'Sam Raimi', 'Russell Peters', 'Madeleine Favreau', 'Ritesh Rajan', 'Kendrick Reyes', 'Sara Arrington', 'Sean W. Johnson', 'Artie Esposito', 'Allan Trautman', 'Dee Bradley Baker']","After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther Bagheera and free-spirited bear Baloo.",Jon Favreau,7.4,"['Animation', 'Action', 'Adventure', 'Drama', 'Family', 'Fantasy', 'Musical']",https://m.media-amazon.com/images/M/MV5BMTc3NTUzNTI4MV5BMl5BanBnXkFtZTgwNjU0NjU5NzE@.jpg,American,291492.0,2016.0,['106'],['English'],https://www.youtube.com/embed/C4qgAaxB_pc
State of Grace: (1990),100685,"['Sean Penn', 'Ed Harris', 'Gary Oldman', 'Robin Wright', 'John Turturro', 'John C. Reilly', 'R.D. Call', 'Joe Viterelli', 'Burgess Meredith', ""Deirdre O'Connell"", 'Marco St. John', 'Thomas G. Waites', 'Michael Cambridge', 'Michael Cumpsty', 'Mick Cunningham', ""Daniel O'Shea"", 'Thomas F. Duffy', 'Jamie Tirelli', 'Sandra Beall', 'Vincent Guastaferro', 'Johnny Williams', 'John Roselius', 'Louis Eppolito', 'Mo Gaffney', 'John MacKay', 'John Ottavino', 'Tim Gallin', 'Timothy Klein', 'Jack Wallace', 'Frank Girardeau', 'Michael P. Moran', 'Frank Coletta', 'Paul-Felix Montez', 'Freddi Chandler', 'Tommy Sullivan', 'Ben Fine', 'Saasha Costello', 'Catherine Stewart', 'Carl Burrows', 'Victor Competiello', 'Patricia Holihan', 'David Hummel', 'Anibal O. Lleras', 'Vincent Pastore', 'James Russo', 'Charlie Sara', 'Anthony Welch']",A New York cop is recruited to return to his hometown and infiltrate the mob ran by his best friend's brother.,Phil Joanou,7.2,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",https://m.media-amazon.com/images/M/MV5BNTQ3Yjk5MmUtYmZmMi00NzkwLWI2MmUtNjJhZWJhMzBhNTllXkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,American,24679.0,1990.0,['134'],['English'],https://www.youtube.com/embed/PN_L96iEQfQ
Final Portrait: (2017),4494718,"['Geoffrey Rush', 'Armie Hammer', 'Tony Shalhoub', 'Sylvie Testud', 'Clémence Poésy', 'James Faulkner', 'Kerry Shale', 'Annabel Mullion', 'Tim Dreisden', 'Takatsuna Mukai', 'Philippe Spall', 'Gaspard Caens', 'Laura Bernardeschi', 'Maja Bloom', 'Marina Capasso', 'Laetitia Cazaux', 'Begoña Fernández Martín', 'Dolly Jagdeo', 'Attila G. Kerekes', 'Monica Lovari', 'Martyn Mayger', 'Reizel Ori', 'Tina Simmons']",The story of Swiss painter and sculptor Alberto Giacometti.,Stanley Tucci,6.2,"['Biography', 'Comedy', 'Drama']",https://m.media-amazon.com/images/M/MV5BMjM0Nzk3NDE5OF5BMl5BanBnXkFtZTgwNjQyODA5NDM@.jpg,American,6059.0,2017.0,['90'],"['English', 'French', 'Italian']",https://www.youtube.com/embed/sRsiW5c29Sk
Death Wish: (1974),71402,"['Charles Bronson', 'Hope Lange', 'Vincent Gardenia', 'Steven Keats', 'William Redfield', 'Stuart Margolin', 'Stephen Elliott', 'Kathleen Tolan', 'Jack Wallace', 'Fred J. Scollay', 'Chris Gampel', 'Robert Kya-Hill', 'Edward Grover', 'Jeff Goldblum', 'Christopher Logan', 'Gregory Rozakis', 'Floyd Levine', 'Helen Martin', 'Hank Garrett', 'Christopher Guest', 'Marcia Jean Kurtz', 'Ken Ackles', 'Marshall Anker', 'John G. Becher', 'Robyn Blythe', 'William Bogert', 'Bruce Brown', 'Robert Dahdah', 'Paul Dooley', 'Olympia Dukakis', 'Starletta DuPois', 'Art Evans', 'Hector Freeman', 'Larry Gilman', 'Beverly Goodman', 'Trent Gough', 'Carson Grant', 'John Herzfeld', 'Lawrence Hilton-Jacobs', 'Eric Laneuville', 'Damien Leake', 'Al Lewis', 'Sonia Manzano', 'Robert Miano', 'Jay Rasumny', 'S. Pearl Sharp', 'Lee Steele', 'B.T. Taylor']","A New York City architect becomes a one-man vigilante squad after his wife is murdered by street punks. In self-defense, the vengeful man kills muggers on the mean streets after dark.",Michael Winner,6.9,"['Action', 'Crime', 'Drama', 'Thriller']",https://m.media-amazon.com/images/M/MV5BMTg0NWIwZDUtYzg1OS00ZTEyLTg1ZGQtYjg5OTRkNDMyMmY3XkEyXkFqcGdeQXVyMjUzOTY1NTc@.jpg,American,43900.0,1974.0,['93'],"['English', 'Italian', 'German', 'French']",https://www.youtube.com/embed/2YPzSrb0NPI
